Sort,Year,Redd_Name,Section,Date_New,Latitude,Longitude,Meas,rm,rkm,Stream,Redd_Count
4753,2013, , ,10/16/2013,46.161164,-122.662981,120018.1402,22.730708,36.581529,Coweeman River,1
4754,2013, , ,9/26/2013,46.153327,-122.592117,146181.279,27.685848,44.556054,Coweeman River,1
4755,2013, , ,10/5/2013,46.189035,-122.703054,8050.282599,1.524675,2.453726,Mulholland Creek,1
4756,2013, , ,9/26/2013,46.153259,-122.591996,146215.5915,27.692347,44.566512,Coweeman River,1
4757,2013, , ,9/26/2013,46.155728,-122.593302,144717.6743,27.40865,44.109947,Coweeman River,1
4758,2013, , ,9/26/2013,46.15966,-122.596629,142766.1402,27.039042,43.51512,Coweeman River,1
4759,2013, , ,9/26/2013,46.153391,-122.592234,146140.9468,27.67821,44.543761,Coweeman River,1
4760,2013, , ,9/26/2013,46.152221,-122.589754,146912.872,27.824408,44.779043,Coweeman River,1
4761,2013, , ,9/26/2013,46.15644,-122.593503,144435.4806,27.355205,44.023935,Coweeman River,1
4762,2013, , ,9/26/2013,46.159549,-122.596544,142818.1443,27.048891,43.53097,Coweeman River,1
4763,2013, , ,10/9/2013,46.10627,-122.760653,15230.84417,2.88463,4.642361,Goble Creek,1
4764,2013, , ,10/9/2013,46.100839,-122.752605,18318.78201,3.469466,5.583565,Coweeman River,1
4765,2013, , ,10/16/2013,46.168756,-122.621341,134651.2117,25.502123,41.041689,Coweeman River,1
4766,2013, , ,10/17/2013,46.174526,-122.761897,82190.23291,15.566332,25.051583,Coweeman River,1
4767,2013, , ,10/17/2013,46.141696,-122.792059,62105.2398,11.762356,18.929677,Coweeman River,1
4768,2013, , ,10/16/2013,46.168203,-122.640796,127935.444,24.230198,38.994723,Coweeman River,1
4769,2013, , ,10/16/2013,46.168048,-122.62578,133416.3744,25.268253,40.665311,Coweeman River,1
4770,2013, , ,10/16/2013,46.160629,-122.673279,116703.1742,22.102874,35.571127,Coweeman River,1
4771,2013, , ,10/16/2013,46.158883,-122.669957,117829.8822,22.316266,35.914548,Coweeman River,1
4772,2013, , ,10/16/2013,46.159789,-122.665434,119156.7948,22.567575,36.318991,Coweeman River,1
4773,2013, , ,10/16/2013,46.161629,-122.662481,120243.2627,22.773345,36.650146,Coweeman River,1
4774,2013, , ,10/16/2013,46.16112,-122.663009,120003.7078,22.727975,36.57713,Coweeman River,1
4775,2013, , ,10/16/2013,46.160643,-122.673345,116685.6895,22.099562,35.565798,Coweeman River,1
4776,2013, , ,10/16/2013,46.160865,-122.663173,119918.8236,22.711898,36.551257,Coweeman River,1
4777,2013, , ,10/16/2013,46.158893,-122.670093,117794.1699,22.309502,35.903663,Coweeman River,1
4778,2013, , ,10/9/2013,46.110774,-122.766156,12866.62702,2.436861,3.921748,Goble Creek,1
4779,2013, , ,9/26/2013,46.175029,-122.725239,93153.24472,17.64266,28.393109,Coweeman River,1
4780,2013, , ,10/5/2013,46.188726,-122.703047,7933.213708,1.502503,2.418044,Mulholland Creek,1
4781,2013, , ,10/16/2013,46.169085,-122.63984,128324.0431,24.303796,39.113168,Coweeman River,1
4782,2013, , ,10/5/2013,46.183202,-122.703903,5724.510896,1.084188,1.744831,Mulholland Creek,1
4783,2013, , ,10/16/2013,46.167069,-122.636787,129553.8875,24.536721,39.488025,Coweeman River,1
4784,2013, , ,10/9/2013,46.109935,-122.76581,13197.31882,2.499492,4.022543,Goble Creek,1
4785,2013, , ,10/16/2013,46.167933,-122.641193,127766.4083,24.198183,38.943201,Coweeman River,1
4786,2013, , ,10/16/2013,46.168028,-122.64105,127821.2399,24.208568,38.959914,Coweeman River,1
4787,2013, , ,10/16/2013,46.167921,-122.641214,127774.1346,24.199647,38.945556,Coweeman River,1
4788,2013, , ,10/9/2013,46.111721,-122.766847,12488.91492,2.365325,3.806621,Goble Creek,1
4789,2013, , ,10/8/2013,46.120125,-122.762365,2420.6282,0.458452,0.737807,NF Goble Creek,1
4790,2013, , ,10/5/2013,46.183453,-122.703705,5831.267608,1.104407,1.77737,Mulholland Creek,1
4791,2013, , ,10/5/2013,46.182002,-122.705814,5067.426464,0.95974,1.544552,Mulholland Creek,1
4792,2013, , ,10/5/2013,46.180866,-122.707038,4523.076211,0.856643,1.378634,Mulholland Creek,1
4793,2013, , ,10/10/2013,46.121157,-122.81639,48825.68468,9.247289,14.882069,Coweeman River,1
4794,2013, , ,10/16/2013,46.168045,-122.641024,127834.7091,24.211119,38.964019,Coweeman River,1
4795,2013, , ,10/17/2013,46.147935,-122.783259,67119.58619,12.712043,20.45805,Coweeman River,1
4796,2013, , ,10/17/2013,46.163685,-122.69625,108875.1677,20.620297,33.185151,Coweeman River,1
4797,2013, , ,10/17/2013,46.152409,-122.779762,69403.00218,13.144508,21.154035,Coweeman River,1
4798,2013, , ,10/17/2013,46.152548,-122.779694,69445.91657,13.152636,21.167115,Coweeman River,1
4799,2013, , ,10/17/2013,46.153454,-122.779407,69805.56612,13.220751,21.276737,Coweeman River,1
4800,2013, , ,10/17/2013,46.156517,-122.7727,72630.83441,13.75584,22.137878,Coweeman River,1
4801,2013, , ,10/17/2013,46.153174,-122.779495,69691.18501,13.199088,21.241873,Coweeman River,1
4802,2013, , ,9/16/2013,46.156671,-122.776629,71566.6823,13.554296,21.813525,Coweeman River,1
4803,2013, , ,10/17/2013,46.148728,-122.784582,66629.7314,12.619267,20.308742,Coweeman River,1
4804,2013, , ,10/17/2013,46.147797,-122.781718,67622.97368,12.807381,20.611482,Coweeman River,1
4805,2013, , ,10/17/2013,46.148987,-122.780912,68064.22922,12.890952,20.745977,Coweeman River,1
4806,2013, , ,10/17/2013,46.148196,-122.783479,67006.11794,12.690553,20.423465,Coweeman River,1
4807,2013, , ,10/17/2013,46.148499,-122.781202,67905.98089,12.860981,20.697743,Coweeman River,1
4808,2013, , ,10/23/2013,46.158853,-122.669565,117925.9918,22.334468,35.943842,Coweeman River,1
4809,2013, , ,10/17/2013,46.147179,-122.786843,64909.35564,12.293439,19.784372,Coweeman River,1
4810,2013, , ,10/23/2013,46.161033,-122.674748,58.410928,22.025,35.4458016,Coweeman River,1
4811,2013, , ,10/17/2013,46.148609,-122.781134,67937.46808,12.866945,20.70734,Coweeman River,1
4812,2013, , ,10/17/2013,46.148627,-122.784451,66672.35135,12.627339,20.321733,Coweeman River,1
4813,2013, , ,10/17/2013,46.149324,-122.780656,68259.43637,12.927924,20.805476,Coweeman River,1
4814,2013, , ,10/17/2013,46.147997,-122.783318,67095.29309,12.707442,20.450645,Coweeman River,1
4815,2013, , ,10/9/2013,46.161837,-122.600127,141355.7259,26.771918,43.085225,Coweeman River,1
4816,2013, , ,10/17/2013,46.149295,-122.785022,66391.28027,12.574106,20.236062,Coweeman River,1
4817,2013, , ,10/17/2013,46.148335,-122.781326,67837.97631,12.848102,20.677015,Coweeman River,1
4818,2013, , ,10/16/2013,46.168656,-122.620472,134889.6631,25.547285,41.114369,Coweeman River,1
4819,2013, , ,10/8/2013,46.120298,-122.760601,2901.929989,0.549608,0.884508,NF Goble Creek,1
4820,2013, , ,10/17/2013,46.156509,-122.77274,72617.95822,13.753401,22.133954,Coweeman River,1
4821,2013, , ,10/17/2013,46.162366,-122.69769,108257.5075,20.503316,32.996888,Coweeman River,1
4822,2013, , ,10/17/2013,46.163676,-122.69626,108883.5052,20.621876,33.187692,Coweeman River,1
4823,2013, , ,10/17/2013,46.147257,-122.786804,64944.25943,12.300049,19.79501,Coweeman River,1
4824,2013, , ,10/29/2013,46.196295,-122.696123,11705.52107,2.216955,3.567843,Mulholland Creek,1
4825,2013, , ,9/26/2013,46.159869,-122.652247,123153.3734,23.324503,37.537148,Coweeman River,1
4826,2013, , ,10/10/2013,46.152384,-122.779777,69414.05334,13.146601,21.157403,Coweeman River,1
4827,2013, , ,10/10/2013,46.152372,-122.779784,69407.08813,13.145282,21.15528,Coweeman River,1
4828,2013, , ,10/10/2013,46.152789,-122.779596,69550.00123,13.172349,21.19884,Coweeman River,1
4829,2013, , ,9/26/2013,46.160015,-122.653807,122725.6653,23.243497,37.406783,Coweeman River,1
4830,2013, , ,9/26/2013,46.159926,-122.652098,123201.0344,23.333529,37.551675,Coweeman River,1
4831,2013, , ,9/26/2013,46.161091,-122.647665,124531.3537,23.585484,37.957157,Coweeman River,1
4832,2013, , ,9/26/2013,46.161644,-122.647228,124745.4059,23.626024,38.0224,Coweeman River,1
4833,2013, , ,9/26/2013,46.161644,-122.647228,124746.15,23.626165,38.022627,Coweeman River,1
4834,2013, , ,9/26/2013,46.160355,-122.655685,122238.8226,23.151292,37.258393,Coweeman River,1
4835,2013, , ,9/26/2013,46.160652,-122.64794,124363.7364,23.553738,37.906067,Coweeman River,1
4836,2013, , ,10/23/2013,46.159289,-122.667464,118570.4708,22.456529,36.14028,Coweeman River,1
4837,2013, , ,10/10/2013,46.152363,-122.779789,69397.44291,13.143455,21.152341,Coweeman River,1
4838,2013, , ,10/15/2013,46.173358,-122.609574,2927.188384,0.554392,0.892207,Baird Creek,1
4839,2013, , ,10/29/2013,46.194074,-122.699804,10262.92268,1.943735,3.128139,Mulholland Creek,1
4840,2013, , ,10/29/2013,46.196597,-122.695081,11994.35868,2.271659,3.655881,Mulholland Creek,1
4841,2013, , ,9/26/2013,46.152143,-122.779885,69305.794,13.126097,21.124406,Coweeman River,1
4842,2013, , ,10/23/2013,46.137163,-122.720662,15447.07514,2.925582,4.708269,NF Goble Creek,1
4843,2013, , ,10/17/2013,46.152977,-122.779531,69619.60293,13.185531,21.220055,Coweeman River,1
4844,2013, , ,10/10/2013,46.15675,-122.771795,72871.52584,13.801425,22.211241,Coweeman River,1
4845,2013, , ,10/10/2013,46.152777,-122.779601,69553.02603,13.172922,21.199762,Coweeman River,1
4846,2013, , ,10/9/2013,46.161865,-122.600185,141349.6786,26.770772,43.083382,Coweeman River,1
4847,2013, , ,10/9/2013,46.166048,-122.605269,138949.3317,26.316161,42.351756,Coweeman River,1
4848,2013, , ,10/23/2013,46.159847,-122.666001,119007.565,22.539312,36.273506,Coweeman River,1
4849,2013, , ,10/23/2013,46.160915,-122.659803,121100.9488,22.935786,36.911569,Coweeman River,1
4850,2013, , ,10/23/2013,46.159848,-122.666009,119006.5842,22.539126,36.273207,Coweeman River,1
4851,2013, , ,10/10/2013,46.152542,-122.779697,69466.14446,13.156467,21.173281,Coweeman River,1
4852,2013, , ,10/17/2013,46.132049,-122.796968,57347.3299,10.861237,17.479466,Coweeman River,1
4853,2013, , ,10/10/2013,46.126825,-122.803951,54599.47967,10.340811,16.641921,Coweeman River,1
4854,2013, , ,10/29/2013,46.161907,-122.600272,141310.3642,26.763327,43.071399,Coweeman River,1
4855,2013, , ,10/8/2013,46.120164,-122.765227,1661.663189,0.314709,0.506475,NF Goble Creek,1
4856,2013, , ,10/17/2013,46.148011,-122.781541,67706.47682,12.823196,20.636934,Coweeman River,1
4857,2013, , ,10/16/2013,46.095247,-122.744729,21413.66912,4.055619,6.526886,Coweeman River,1
4858,2013, , ,10/30/2013,46.16254,-122.697421,108315.8824,20.514372,33.014681,Coweeman River,1
4859,2013, , ,10/30/2013,46.165023,-122.692942,109944.3632,20.822796,33.511042,Coweeman River,1
4860,2013, , ,10/30/2013,46.164522,-122.699489,105755.5469,20.02946,32.234291,Coweeman River,1
4861,2013, , ,10/10/2013,46.132711,-122.794908,57926.55499,10.970938,17.656014,Coweeman River,1
4862,2013, , ,10/17/2013,46.124504,-122.80481,53495.58579,10.13174,16.305455,Coweeman River,1
4863,2013, , ,10/8/2013,46.133314,-122.726449,13351.75027,2.528741,4.069613,NF Goble Creek,1
4864,2013, , ,10/9/2013,46.099867,-122.728854,25903.20442,4.90591,7.895297,Coweeman River,1
4865,2013, , ,10/10/2013,46.121165,-122.81629,48852.23691,9.252318,14.890162,Coweeman River,1
4866,2013, , ,10/10/2013,46.120801,-122.819071,48121.63605,9.113946,14.667475,Coweeman River,1
4867,2013, , ,10/10/2013,46.121071,-122.817542,48532.19363,9.191703,14.792613,Coweeman River,1
4868,2013, , ,10/10/2013,46.121193,-122.815916,48946.67342,9.270203,14.918946,Coweeman River,1
4869,2013, , ,10/10/2013,46.121146,-122.816543,48787.90771,9.240134,14.870554,Coweeman River,1
4870,2013, , ,11/6/2013,46.165023,-122.692908,109952.8804,20.824409,33.513638,Coweeman River,1
4871,2013, , ,11/6/2013,46.162491,-122.697563,108307.8171,20.512844,33.012223,Coweeman River,1
4872,2013, , ,9/26/2013,46.141429,-122.79248,61956.94236,11.734269,18.884476,Coweeman River,1
4873,2013, , ,10/17/2013,46.124498,-122.804842,53486.54726,10.130028,16.3027,Coweeman River,1
4874,2013, , ,10/5/2013,46.098963,-122.7333,24682.28048,4.674674,7.523159,Coweeman River,1
4875,2013, , ,10/8/2013,46.120128,-122.763475,2124.642767,0.402394,0.647591,NF Goble Creek,1
4876,2013, , ,10/10/2013,46.130783,-122.799203,56587.95764,10.717416,17.248009,Coweeman River,1
4877,2013, , ,10/16/2013,46.116803,-122.768827,10409.84787,1.971562,3.172922,Goble Creek,1
4878,2013, , ,10/16/2013,46.106125,-122.76028,15366.46779,2.910316,4.683699,Goble Creek,1
4879,2013, , ,10/16/2013,46.110299,-122.76593,13079.99206,2.477271,3.986782,Goble Creek,1
4880,2013, , ,10/16/2013,46.106078,-122.760145,15391.78858,2.915111,4.691417,Goble Creek,1
4881,2013, , ,10/16/2013,46.114358,-122.768065,11382.26533,2.155732,3.469314,Goble Creek,1
4882,2013, , ,10/16/2013,46.107747,-122.761623,14579.60473,2.761289,4.443864,Goble Creek,1
4883,2013, , ,10/16/2013,46.118734,-122.76973,9638.128745,1.825403,2.937702,Goble Creek,1
4884,2013, , ,10/10/2013,46.13066,-122.799349,56514.37456,10.70348,17.225581,Coweeman River,1
4885,2013, , ,10/16/2013,46.101072,-122.753005,18147.7203,3.437068,5.531425,Coweeman River,1
4886,2013, , ,10/17/2013,46.13189,-122.797309,57248.10988,10.842445,17.449224,Coweeman River,1
4887,2013, , ,10/10/2013,46.124571,-122.804373,53608.84572,10.15319,16.339976,Coweeman River,1
4888,2013, , ,11/5/2013,46.160577,-122.680827,114257.6923,21.639714,34.825745,Coweeman River,1
4889,2012, , ,10/25/2012,46.148581,-122.78115,67922.33371,12.864078,20.702727,Coweeman River,1
4890,2012, , ,11/2/2012,46.124968,-122.80867,51803.13214,9.811199,15.789595,Coweeman River,1
4891,2012, , ,10/18/2012,46.127427,-122.839806,3.916896,7.225,11.6275104,Coweeman River,1
4892,2012, , ,10/25/2012,46.148237,-122.783503,66998.40399,12.689092,20.421114,Coweeman River,1
4893,2012, , ,10/18/2012,46.136276,-122.851109,33198.33662,6.287564,10.118853,Coweeman River,1
4894,2012, , ,10/18/2012,46.127359,-122.839736,27.13171,7.225,11.6275104,Coweeman River,1
4895,2012, , ,10/8/2012,46.131674,-122.847382,35349.01386,6.694889,10.774379,Coweeman River,1
4896,2012, , ,10/25/2012,46.148236,-122.781388,67793.01379,12.839586,20.663311,Coweeman River,1
4897,2012, , ,10/8/2012,46.131786,-122.847479,35309.91599,6.687484,10.762462,Coweeman River,1
4898,2012, , ,10/8/2012,46.131679,-122.847386,35347.88739,6.694676,10.774036,Coweeman River,1
4899,2012, , ,10/1/2012,46.167531,-122.774053,77192.87751,14.619863,23.528389,Coweeman River,1
4900,2012, , ,10/25/2012,46.149083,-122.784864,66493.19145,12.593407,20.267125,Coweeman River,1
4901,2012, , ,10/25/2012,46.148244,-122.781383,67794.61629,12.839889,20.663799,Coweeman River,1
4902,2012, , ,11/2/2012,46.125101,-122.808751,51754.7365,9.802033,15.774844,Coweeman River,1
4903,2012, , ,10/18/2012,46.141575,-122.792268,62029.6521,11.74804,18.906638,Coweeman River,1
4904,2012, , ,10/18/2012,46.142011,-122.79162,62259.64321,11.791599,18.976739,Coweeman River,1
4905,2012, , ,10/18/2012,46.141558,-122.7923,62012.9656,11.74488,18.901552,Coweeman River,1
4906,2012, , ,10/18/2012,46.141673,-122.792093,62075.1997,11.756667,18.920521,Coweeman River,1
4907,2012, , ,10/18/2012,46.141544,-122.792327,62010.68485,11.744448,18.900857,Coweeman River,1
4908,2012, , ,10/18/2012,46.141562,-122.792293,61989.68292,11.74047,18.894455,Coweeman River,1
4909,2012, , ,10/8/2012,46.148609,-122.781133,67936.0688,12.86668,20.706914,Coweeman River,1
4910,2012, , ,9/24/2012,46.134198,-122.85028,34161.89003,6.470055,10.412544,Coweeman River,1
4911,2012, , ,10/26/2012,46.131588,-122.847307,35387.37327,6.702154,10.786071,Coweeman River,1
4912,2012, , ,9/24/2012,46.134169,-122.850215,34182.90356,6.474035,10.418949,Coweeman River,1
4913,2012, , ,10/18/2012,46.161525,-122.773715,74954.67836,14.195962,22.846186,Coweeman River,1
4914,2012, , ,10/18/2012,46.167474,-122.774119,77146.88161,14.611152,23.51437,Coweeman River,1
4915,2012, , ,10/26/2012,46.121352,-122.81194,49985.43353,9.466938,15.23556,Coweeman River,1
4916,2012, , ,10/8/2012,46.148339,-122.781323,67840.47162,12.848574,20.677776,Coweeman River,1
4917,2012, , ,9/18/2012,46.163513,-122.696447,108789.2436,20.604023,33.158961,Coweeman River,1
4918,2012, , ,9/24/2012,46.134189,-122.850259,34166.18696,6.470869,10.413854,Coweeman River,1
4919,2012, , ,9/24/2012,46.13439,-122.85071,34019.56246,6.443099,10.369163,Coweeman River,1
4920,2012, , ,10/8/2012,46.14849,-122.781209,67886.58746,12.857308,20.691832,Coweeman River,1
4921,2012, , ,9/24/2012,46.131568,-122.84729,35385.94646,6.701884,10.785636,Coweeman River,1
4922,2012, , ,10/2/2012,46.163497,-122.696469,108780.9071,20.602445,33.15642,Coweeman River,1
4923,2012, , ,10/9/2012,46.159913,-122.652134,123184.1336,23.330328,37.546524,Coweeman River,1
4924,2012, , ,10/9/2012,46.159919,-122.652118,123189.5721,23.331358,37.548182,Coweeman River,1
4925,2012, , ,10/25/2012,46.167489,-122.774101,77161.6197,14.613943,23.518862,Coweeman River,1
4926,2012, , ,10/25/2012,46.167473,-122.77412,77155.58328,14.6128,23.517022,Coweeman River,1
4927,2012, , ,10/1/2012,46.120904,-122.819659,47970.5023,9.085322,14.621409,Coweeman River,1
4928,2012, , ,9/24/2012,46.131646,-122.847358,35358.80095,6.696743,10.777363,Coweeman River,1
4929,2012, , ,10/8/2012,46.134178,-122.850235,34174.71278,6.472483,10.416452,Coweeman River,1
4930,2012, , ,9/24/2012,46.131637,-122.847349,35364.70666,6.697861,10.779163,Coweeman River,1
4931,2012, , ,9/24/2012,46.131625,-122.847339,35375.33282,6.699874,10.782401,Coweeman River,1
4932,2012, , ,10/2/2012,46.161015,-122.674749,54.6064,22.025,35.4458016,Coweeman River,1
4933,2012, , ,10/1/2012,46.120832,-122.819436,48031.12391,9.096804,14.639887,Coweeman River,1
4934,2012, , ,10/18/2012,46.133955,-122.849815,34311.59054,6.498407,10.458173,Coweeman River,1
4935,2012, , ,10/24/2012,46.171802,-122.73127,91015.0265,17.237694,27.74138,Coweeman River,1
4936,2012, , ,10/8/2012,46.134203,-122.850292,34159.77858,6.469655,10.411901,Coweeman River,1
4937,2012, , ,10/18/2012,46.134196,-122.850276,34173.8739,6.472325,10.416197,Coweeman River,1
4938,2012, , ,10/18/2012,46.1341,-122.850056,34224.35505,6.481885,10.431583,Coweeman River,1
4939,2012, , ,10/18/2012,46.134158,-122.850189,34188.29294,6.475055,10.420592,Coweeman River,1
4940,2012, , ,10/18/2012,46.134303,-122.850519,34109.51844,6.460136,10.396581,Coweeman River,1
4941,2012, , ,10/2/2012,46.173606,-122.744184,87116.33131,16.499305,26.553058,Coweeman River,1
4942,2012, , ,10/2/2012,46.17265,-122.745261,86674.64541,16.415653,26.418432,Coweeman River,1
4943,2012, , ,10/8/2012,46.134379,-122.850691,34023.43657,6.443833,10.370343,Coweeman River,1
4944,2012, , ,10/8/2012,46.136443,-122.850418,221.73057,6.25,10.0584,Coweeman River,1
4945,2012, , ,10/8/2012,46.13432,-122.850559,34062.09232,6.451154,10.382126,Coweeman River,1
4946,2012, , ,10/25/2012,46.156759,-122.771762,72873.20399,13.801743,22.211753,Coweeman River,1
4947,2012, , ,10/8/2012,46.13649,-122.850414,204.372855,6.25,10.0584,Coweeman River,1
4948,2012, , ,10/8/2012,46.136293,-122.85109,33195.71009,6.287066,10.118052,Coweeman River,1
4949,2012, , ,10/8/2012,46.134913,-122.851208,839.589093,6.4,10.2998016,Coweeman River,1
4950,2012, , ,10/8/2012,46.136274,-122.851111,33193.71016,6.286688,10.117443,Coweeman River,1
4951,2012, , ,10/1/2012,46.120847,-122.819518,48010.26045,9.092852,14.633527,Coweeman River,1
4952,2012, , ,10/8/2012,46.136319,-122.851062,33183.57697,6.284768,10.114354,Coweeman River,1
4953,2012, , ,10/2/2012,46.159943,-122.652055,123210.3684,23.335297,37.55452,Coweeman River,1
4954,2012, , ,10/25/2012,46.174669,-122.759426,82885.11953,15.697939,25.263384,Coweeman River,1
4955,2012, , ,10/8/2012,46.166395,-122.701473,104369.3582,19.766924,31.81178,Coweeman River,1
4956,2012, , ,10/1/2012,46.130001,-122.800193,56199.18183,10.643784,17.129511,Coweeman River,1
4957,2012, , ,10/1/2012,46.130365,-122.799716,56382.4748,10.678499,17.185378,Coweeman River,1
4958,2012, , ,10/18/2012,46.131627,-122.847341,35374.26485,6.699671,10.782076,Coweeman River,1
4959,2012, , ,10/1/2012,46.120813,-122.81928,48070.2489,9.104214,14.651812,Coweeman River,1
4960,2012, , ,10/18/2012,46.131785,-122.847478,35318.20897,6.689055,10.76499,Coweeman River,1
